,movie_code,duration,facenumber_in_poster,country,budget,gross,num_voted_users,num_user_for_reviews,num_critic_for_reviews,movie_facebook_likes,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,imdb_score,imdb_score_class
984,985,98.0,1.0,Germany,45000000.0,50740078.0,151580,672.0,191.0,0,38.0,14000.0,919.0,706.0,16791,6.2,Good
985,986,108.0,1.0,UK,40000000.0,40203020.0,74315,259.0,143.0,0,17.0,14000.0,1000.0,186.0,15634,5.9,Fair
986,987,114.0,3.0,USA,50000000.0,40905277.0,45895,157.0,124.0,1000,73.0,18000.0,886.0,323.0,19739,6.5,Good
987,988,101.0,1.0,USA,50000000.0,38590500.0,17997,140.0,47.0,812,0.0,854.0,643.0,158.0,1860,4.4,Fair
988,989,93.0,1.0,USA,50000000.0,39177541.0,20310,177.0,66.0,0,0.0,12000.0,722.0,717.0,14899,3.5,Bad
989,990,119.0,0.0,USA,50000000.0,39778599.0,176169,548.0,118.0,0,0.0,29000.0,414.0,39.0,29461,6.6,Good
990,991,119.0,1.0,USA,50000000.0,37486138.0,30890,106.0,93.0,718,0.0,627.0,508.0,434.0,2052,6.0,Fair
991,992,99.0,0.0,USA,40000000.0,38105077.0,58349,194.0,235.0,0,160.0,330.0,119.0,72.0,701,6.4,Good
992,993,137.0,0.0,USA,50000000.0,35168395.0,26034,226.0,113.0,0,0.0,24000.0,743.0,432.0,25469,6.5,Good
993,994,105.0,1.0,UK,,,4438,33.0,14.0,361,,325.0,7.0,5.0,344,7.8,Good
994,995,117.0,1.0,USA,40000000.0,32800000.0,34896,118.0,51.0,877,31.0,2000.0,472.0,210.0,3016,4.3,Fair
995,996,87.0,0.0,USA,50000000.0,33643461.0,11257,65.0,98.0,0,9.0,15000.0,2000.0,1000.0,20061,4.2,Fair
996,997,129.0,0.0,USA,50000000.0,32741596.0,80140,323.0,315.0,16000,16000.0,13000.0,563.0,447.0,14344,6.5,Good
997,998,115.0,0.0,USA,50000000.0,31874869.0,43574,302.0,136.0,0,58.0,33000.0,455.0,401.0,34606,6.1,Good
998,999,132.0,0.0,France,50000000.0,30306268.0,62981,84.0,61.0,0,503.0,45000.0,13000.0,282.0,58528,6.3,Good
999,1000,131.0,0.0,UK,50000000.0,27667947.0,86374,392.0,209.0,3000,73.0,879.0,184.0,163.0,1344,6.2,Good
1000,1001,95.0,1.0,USA,50000000.0,27067160.0,18404,150.0,99.0,0,0.0,13000.0,559.0,323.0,14706,5.9,Fair
1001,1002,125.0,3.0,USA,40000000.0,26616999.0,92461,347.0,298.0,43000,487.0,430.0,329.0,201.0,1300,5.9,Fair
1002,1003,98.0,0.0,Germany,50000000.0,26536120.0,49926,286.0,131.0,0,323.0,933.0,631.0,511.0,3357,6.5,Good
1003,1004,110.0,1.0,USA,50000000.0,26199517.0,34356,260.0,146.0,705,16000.0,16000.0,1000.0,581.0,18635,6.4,Good
1004,1005,118.0,0.0,USA,50000000.0,25450527.0,80196,190.0,245.0,0,670.0,6000.0,450.0,294.0,7654,6.5,Good
1005,1006,101.0,0.0,USA,50000000.0,25407250.0,54021,227.0,104.0,0,0.0,12000.0,898.0,764.0,15935,5.7,Fair
1006,1007,60.0,2.0,USA,,,7945,22.0,4.0,915,,629.0,512.0,398.0,2758,7.5,Good
1007,1008,90.0,1.0,USA,70000000.0,23159305.0,128455,514.0,162.0,0,663.0,14000.0,631.0,521.0,16358,8.0,Good
1008,1009,119.0,8.0,USA,50000000.0,24006726.0,139535,632.0,259.0,0,0.0,13000.0,1000.0,639.0,15757,7.3,Good
1009,1010,139.0,1.0,USA,50000000.0,20389967.0,3077,47.0,79.0,10000,378.0,11000.0,552.0,303.0,12786,6.7,Good
1010,1011,130.0,0.0,USA,50000000.0,19593740.0,88270,420.0,141.0,0,317.0,18000.0,14000.0,256.0,32637,7.5,Good
1011,1012,100.0,5.0,USA,40000000.0,19118247.0,19829,94.0,59.0,779,65.0,1000.0,923.0,730.0,6171,5.4,Fair
1012,1013,114.0,2.0,USA,50000000.0,26442251.0,76010,205.0,236.0,15000,174.0,14000.0,988.0,655.0,16992,6.6,Good
1013,1014,96.0,1.0,USA,25000000.0,17114882.0,189249,398.0,356.0,0,0.0,10000.0,6000.0,509.0,17211,7.7,Good
1014,1015,110.0,3.0,USA,50000000.0,18472363.0,63599,208.0,120.0,0,134.0,23000.0,1000.0,795.0,25049,5.8,Fair
1015,1016,158.0,0.0,France,390000000.0,14131298.0,55889,390.0,111.0,0,0.0,51.0,40.0,15.0,144,6.4,Good
1016,1017,102.0,3.0,USA,49900000.0,21557240.0,85237,274.0,208.0,18000,234.0,20000.0,11000.0,11000.0,45202,5.6,Fair
1017,1018,84.0,0.0,USA,55000000.0,21283440.0,46239,137.0,174.0,0,260.0,6000.0,694.0,692.0,8018,6.0,Fair
1018,1019,115.0,2.0,USA,50000000.0,10556196.0,16562,73.0,59.0,697,333.0,972.0,713.0,317.0,2606,6.2,Good
1019,1020,99.0,1.0,USA,50000000.0,16671505.0,33186,78.0,22.0,0,32.0,1000.0,619.0,479.0,2949,5.9,Fair
1020,1021,135.0,1.0,USA,50000000.0,10400000.0,12037,90.0,34.0,943,596.0,10000.0,3000.0,2000.0,15820,5.1,Fair
1021,1022,108.0,2.0,USA,22000000.0,9528092.0,38513,127.0,214.0,9000,218.0,6000.0,3000.0,405.0,10191,6.8,Good
1022,1023,43.0,3.0,USA,,,33535,149.0,28.0,0,,3000.0,845.0,600.0,5381,7.0,Good
1023,1024,127.0,0.0,France,50000000.0,10137232.0,58015,374.0,186.0,0,12000.0,984.0,940.0,897.0,5702,6.0,Fair
1024,1025,107.0,0.0,USA,50000000.0,9795017.0,9227,70.0,50.0,422,607.0,2000.0,979.0,602.0,5461,5.1,Fair
1025,1026,95.0,1.0,USA,50000000.0,20488579.0,113483,245.0,180.0,0,83.0,18000.0,8000.0,1000.0,29926,5.8,Fair
1026,1027,124.0,7.0,USA,60000000.0,19445217.0,67796,258.0,231.0,14000,98.0,1000.0,852.0,592.0,3580,6.2,Good
1027,1028,109.0,2.0,UK,55000000.0,8355815.0,34730,341.0,105.0,0,0.0,49000.0,811.0,809.0,52885,6.4,Good
1028,1029,102.0,4.0,USA,50000000.0,28837115.0,34964,150.0,226.0,28000,0.0,14000.0,8000.0,1000.0,24107,4.8,Fair
1029,1030,88.0,5.0,USA,50000000.0,6471394.0,15880,93.0,75.0,288,5.0,11000.0,387.0,338.0,11972,4.9,Fair
1030,1031,87.0,0.0,USA,50000000.0,6291602.0,8070,91.0,82.0,255,0.0,2000.0,602.0,591.0,3954,5.6,Fair
1031,1032,104.0,1.0,USA,50000000.0,10706786.0,81800,211.0,296.0,15000,71.0,12000.0,2000.0,982.0,16481,5.5,Fair
1032,1033,96.0,2.0,Canada,18000000.0,8742261.0,19824,179.0,103.0,0,43.0,841.0,342.0,77.0,1385,3.7,Bad
1033,1034,85.0,1.0,USA,49000000.0,43905746.0,77684,294.0,98.0,0,70.0,26000.0,5000.0,848.0,32831,5.9,Fair
1034,1035,64.0,8.0,USA,,,50391,148.0,30.0,31000,,1000.0,531.0,184.0,1863,8.5,Excellent
1035,1036,104.0,5.0,USA,40000000.0,21413502.0,14429,113.0,48.0,2000,212.0,879.0,560.0,380.0,2795,6.3,Good
1036,1037,135.0,2.0,UK,,7994115.0,90932,209.0,195.0,21000,628.0,22000.0,882.0,830.0,24316,7.4,Good
1037,1038,190.0,0.0,USA,48000000.0,124107476.0,170684,867.0,223.0,0,0.0,599.0,399.0,215.0,1418,7.6,Good
1038,1039,127.0,5.0,USA,48000000.0,197171806.0,515306,477.0,149.0,0,14000.0,11000.0,844.0,440.0,12884,8.3,Excellent
1039,1040,129.0,1.0,UK,,12802907.0,70886,226.0,324.0,36000,456.0,2000.0,35.0,0.0,2035,6.6,Good
1040,1041,120.0,0.0,USA,49000000.0,31569268.0,172965,627.0,371.0,67000,662.0,20000.0,2000.0,502.0,23051,6.9,Good
1041,1042,118.0,2.0,USA,48000000.0,66488090.0,120202,397.0,75.0,0,176.0,18000.0,11000.0,308.0,29748,6.7,Good
1042,1043,112.0,0.0,USA,48000000.0,95308367.0,206104,850.0,233.0,0,21000.0,17000.0,324.0,237.0,18141,6.8,Good
1043,1044,89.0,0.0,USA,1500000.0,,1263,32.0,32.0,352,42.0,598.0,555.0,235.0,2353,4.6,Fair
1044,1045,114.0,1.0,USA,48000000.0,60652036.0,137854,560.0,150.0,3000,737.0,2000.0,490.0,393.0,3743,7.1,Good
1045,1046,137.0,3.0,Czech Republic,50000000.0,1206135.0,40568,185.0,172.0,18000,79.0,27000.0,254.0,194.0,27666,6.4,Good
1046,1047,112.0,8.0,Canada,48000000.0,56607223.0,93367,497.0,103.0,0,109.0,779.0,629.0,261.0,1823,6.4,Good
1047,1048,120.0,1.0,USA,48000000.0,50173190.0,148490,537.0,140.0,0,34.0,18000.0,12000.0,1000.0,33615,7.4,Good
1048,1049,123.0,1.0,USA,48000000.0,47095453.0,64595,316.0,125.0,0,446.0,20000.0,1000.0,821.0,22209,6.4,Good
1049,1050,93.0,2.0,USA,48000000.0,37879996.0,81888,254.0,125.0,0,11000.0,3000.0,575.0,484.0,5390,6.0,Fair
1050,1051,123.0,1.0,USA,58000000.0,25900000.0,12771,84.0,36.0,828,0.0,12000.0,5000.0,886.0,18793,6.5,Good
1051,1052,122.0,1.0,USA,55000000.0,53574088.0,237872,560.0,295.0,0,446.0,23000.0,8000.0,600.0,33548,7.8,Good
1052,1053,115.0,0.0,France,48000000.0,89253340.0,133436,323.0,222.0,38000,118.0,14000.0,794.0,482.0,16967,6.0,Fair
1053,1054,123.0,1.0,USA,48000000.0,37339525.0,71708,307.0,158.0,0,0.0,3000.0,745.0,23.0,3768,7.0,Good
1054,1055,96.0,1.0,USA,47000000.0,60154431.0,122347,345.0,72.0,0,0.0,2000.0,1000.0,302.0,3718,6.0,Fair
1055,1056,110.0,0.0,India,,528972.0,5639,55.0,34.0,522,375.0,113.0,102.0,59.0,371,7.8,Good
1056,1057,105.0,1.0,USA,100000000.0,103738726.0,47819,164.0,72.0,2000,631.0,678.0,631.0,327.0,2096,6.1,Good
1057,1058,113.0,0.0,USA,48000000.0,69304264.0,73068,419.0,152.0,0,323.0,1000.0,977.0,835.0,4660,6.8,Good
1058,1059,132.0,1.0,USA,48000000.0,29781453.0,22447,210.0,89.0,0,545.0,919.0,811.0,807.0,4796,6.4,Good
1059,1060,93.0,1.0,USA,14000000.0,,172489,376.0,145.0,0,270.0,13000.0,954.0,535.0,15192,7.7,Good
1060,1061,115.0,0.0,Soviet Union,1000000.0,,54057,236.0,144.0,0,0.0,29.0,29.0,12.0,95,8.1,Excellent
1061,1062,75.0,3.0,USA,47000000.0,15519841.0,8693,71.0,93.0,261,0.0,4000.0,769.0,677.0,6863,4.5,Fair
1062,1063,108.0,1.0,USA,47000000.0,5600000.0,11913,97.0,46.0,616,350.0,8000.0,115.0,77.0,8349,5.8,Fair
1063,1064,105.0,1.0,USA,46000000.0,126805112.0,98199,169.0,84.0,0,29.0,8000.0,1000.0,692.0,12344,6.3,Good
1064,1065,102.0,4.0,USA,48000000.0,93607673.0,47573,343.0,142.0,881,148.0,8000.0,973.0,135.0,9176,5.7,Fair
1065,1066,118.0,0.0,USA,46000000.0,67263182.0,218771,651.0,185.0,0,22000.0,14000.0,509.0,319.0,15658,7.2,Good
1066,1067,111.0,2.0,USA,45000000.0,92001027.0,97838,286.0,143.0,3000,906.0,1000.0,1000.0,906.0,6315,7.6,Good
1067,1068,81.0,1.0,USA,47000000.0,10539414.0,45729,176.0,178.0,0,39.0,13000.0,541.0,364.0,14619,4.7,Fair
1068,1069,116.0,1.0,USA,46000000.0,58918501.0,40126,107.0,65.0,975,380.0,18000.0,13000.0,826.0,33233,6.6,Good
1069,1070,86.0,1.0,USA,45000000.0,181395380.0,220392,243.0,73.0,0,293.0,509.0,418.0,255.0,2070,6.8,Good
1070,1071,127.0,1.0,UK,25000000.0,14946229.0,2581,29.0,72.0,0,65.0,788.0,423.0,345.0,2104,7.3,Good
1071,1072,140.0,1.0,South Korea,48000000.0,,491,16.0,10.0,115,92.0,1000.0,623.0,522.0,2704,2.7,Bad
1072,1073,91.0,2.0,USA,45000000.0,130512915.0,60884,85.0,35.0,0,32.0,924.0,664.0,628.0,3244,4.8,Fair
1073,1074,98.0,0.0,France,45000000.0,139852971.0,238671,461.0,358.0,63000,118.0,14000.0,935.0,558.0,16410,6.3,Good
1074,1075,84.0,7.0,USA,48000000.0,110000082.0,111526,347.0,151.0,0,119.0,807.0,780.0,750.0,3629,5.5,Fair
1075,1076,109.0,1.0,USA,45000000.0,106807667.0,137377,370.0,140.0,0,80.0,545.0,337.0,213.0,1574,6.2,Good
1076,1077,93.0,0.0,USA,45000000.0,101702060.0,85323,212.0,201.0,0,40.0,14000.0,3000.0,311.0,17925,5.8,Fair
1077,1078,113.0,2.0,USA,40000000.0,95149435.0,53687,152.0,77.0,1000,0.0,11000.0,1000.0,995.0,15362,5.7,Fair
1078,1079,141.0,0.0,USA,45000000.0,100768056.0,59569,89.0,43.0,0,79.0,18000.0,8000.0,956.0,30063,6.5,Good
1079,1080,119.0,3.0,USA,45000000.0,92115211.0,45798,94.0,39.0,1000,541.0,821.0,577.0,551.0,4043,6.7,Good
1080,1081,97.0,1.0,USA,45000000.0,93452056.0,184795,310.0,207.0,22000,0.0,11000.0,2000.0,760.0,14868,7.4,Good
1081,1082,117.0,1.0,USA,45000000.0,83287363.0,81442,137.0,47.0,0,176.0,11000.0,530.0,308.0,12757,6.9,Good
1082,1083,101.0,0.0,Germany,60000000.0,82931301.0,43358,228.0,132.0,0,126.0,3000.0,949.0,586.0,6292,5.5,Fair
1083,1084,153.0,2.0,USA,46000000.0,60962878.0,383591,620.0,454.0,86000,777.0,20000.0,15000.0,1000.0,37321,8.1,Excellent
1084,1085,122.0,2.0,USA,45000000.0,76261036.0,305929,633.0,109.0,0,845.0,18000.0,881.0,854.0,22370,7.7,Good
1085,1086,102.0,3.0,USA,45000000.0,71423726.0,123558,609.0,213.0,19000,23.0,25000.0,724.0,436.0,26998,7.3,Good
1086,1087,83.0,7.0,USA,45000000.0,71277420.0,119590,548.0,127.0,0,322.0,1000.0,422.0,179.0,1645,5.2,Fair
1087,1088,103.0,3.0,USA,45000000.0,88625922.0,75176,252.0,398.0,26000,33.0,970.0,91.0,84.0,1336,7.1,Good
1088,1089,110.0,1.0,USA,45000000.0,70001065.0,191437,582.0,184.0,0,45.0,886.0,650.0,595.0,3174,7.1,Good
1089,1090,136.0,0.0,USA,30000000.0,67253092.0,92702,209.0,127.0,0,49.0,17000.0,807.0,730.0,20299,7.2,Good
1090,1091,91.0,0.0,USA,45000000.0,66790248.0,57281,350.0,167.0,0,50.0,521.0,108.0,67.0,758,6.5,Good
1091,1092,89.0,0.0,USA,45000000.0,65557989.0,73539,271.0,119.0,0,49.0,2000.0,902.0,514.0,3717,4.6,Fair
1092,1093,107.0,5.0,USA,45000000.0,60786269.0,90539,379.0,155.0,0,18.0,811.0,625.0,560.0,3106,5.6,Fair
1093,1094,129.0,9.0,UK,45000000.0,59365105.0,318634,1004.0,218.0,52000,628.0,14000.0,14000.0,548.0,28886,7.7,Good
1094,1095,95.0,0.0,USA,120000000.0,162792677.0,211226,317.0,117.0,0,487.0,18000.0,1000.0,1000.0,24205,7.2,Good
1095,1096,122.0,1.0,USA,35000000.0,31598308.0,124765,541.0,208.0,0,117.0,40000.0,1000.0,140.0,41636,6.8,Good
1096,1097,110.0,2.0,Peru,45000000.0,57362581.0,50148,116.0,38.0,0,49.0,13000.0,279.0,20.0,13331,5.4,Fair
1097,1098,135.0,0.0,USA,45000000.0,53854588.0,37911,73.0,48.0,1000,41.0,982.0,843.0,808.0,3648,6.3,Good
1098,1099,111.0,0.0,USA,2500000.0,,5888,61.0,8.0,0,5.0,6000.0,584.0,559.0,7493,7.2,Good
1099,1100,95.0,1.0,USA,45000000.0,52580895.0,30255,118.0,94.0,743,58.0,14000.0,8000.0,3000.0,27351,5.6,Fair
1100,1101,109.0,0.0,USA,50000000.0,51019112.0,155745,1053.0,276.0,10000,37.0,11000.0,2000.0,651.0,14073,6.8,Good
1101,1102,93.0,1.0,USA,26000000.0,48114556.0,9380,91.0,59.0,531,38.0,1000.0,641.0,631.0,4604,4.3,Fair
1102,1103,94.0,1.0,France,45000000.0,50648679.0,149549,348.0,216.0,0,85.0,14000.0,706.0,443.0,16225,6.3,Good
1103,1104,117.0,0.0,USA,40000000.0,46280507.0,87165,184.0,173.0,12000,153.0,35000.0,11000.0,734.0,49743,6.5,Good
1104,1105,112.0,1.0,USA,45000000.0,38360195.0,21215,116.0,99.0,0,61.0,1000.0,976.0,501.0,3757,6.4,Good
1105,1106,111.0,1.0,USA,45000000.0,46815748.0,32544,69.0,42.0,0,161.0,11000.0,894.0,132.0,12161,6.3,Good
1106,1107,96.0,1.0,USA,45000000.0,35617599.0,20688,47.0,25.0,0,0.0,1000.0,845.0,563.0,2965,5.9,Fair
1107,1108,141.0,4.0,USA,45000000.0,47307550.0,104301,269.0,339.0,28000,0.0,749.0,463.0,404.0,1948,6.5,Good
1108,1109,94.0,1.0,USA,25000000.0,32003620.0,79141,355.0,127.0,2000,160.0,550.0,216.0,167.0,1102,6.5,Good
1109,1110,87.0,1.0,UK,35000000.0,27972410.0,114692,285.0,122.0,2000,29.0,427.0,304.0,252.0,1461,6.1,Good
1110,1111,88.0,1.0,USA,50000000.0,28133159.0,30055,70.0,105.0,593,8.0,12000.0,11000.0,8000.0,33822,5.9,Fair
1111,1112,177.0,3.0,USA,40000000.0,27400000.0,97087,569.0,144.0,11000,0.0,913.0,362.0,202.0,2449,6.6,Good
1112,1113,133.0,0.0,USA,45000000.0,24343673.0,91860,524.0,156.0,14000,278.0,5000.0,117.0,107.0,5405,7.4,Good
1113,1114,119.0,0.0,USA,35000000.0,22877808.0,152591,414.0,323.0,0,0.0,29000.0,14000.0,10000.0,53895,7.3,Good
1114,1115,102.0,2.0,Germany,52000000.0,36883539.0,112769,305.0,199.0,0,503.0,13000.0,929.0,795.0,15053,6.6,Good
1115,1116,101.0,0.0,France,70000000.0,22531698.0,81523,214.0,164.0,0,326.0,14000.0,844.0,510.0,15990,5.6,Fair
1116,1117,91.0,1.0,USA,45000000.0,20400913.0,15455,80.0,39.0,451,29.0,2000.0,461.0,322.0,3855,5.3,Fair
1117,1118,117.0,0.0,USA,45000000.0,20101861.0,24757,81.0,43.0,0,11000.0,905.0,484.0,451.0,2348,6.0,Fair
1118,1119,86.0,3.0,USA,45000000.0,25200412.0,16580,55.0,82.0,916,13.0,1000.0,701.0,553.0,3423,5.4,Fair
1119,1120,124.0,0.0,USA,45000000.0,19719930.0,42621,531.0,150.0,0,0.0,723.0,44.0,19.0,793,6.8,Good
1120,1121,134.0,3.0,USA,45000000.0,19377727.0,35140,409.0,168.0,0,38.0,11000.0,8000.0,2000.0,24351,6.4,Good
1121,1122,95.0,0.0,UK,35000000.0,13401683.0,203461,588.0,432.0,46000,38.0,409.0,107.0,20.0,578,7.1,Good
1122,1123,100.0,0.0,Australia,45000000.0,17300889.0,27648,148.0,60.0,0,23.0,1000.0,642.0,579.0,3855,4.9,Fair
1123,1124,220.0,2.0,USA,57000000.0,15527125.0,11388,183.0,85.0,652,0.0,13000.0,861.0,820.0,15006,5.8,Fair
1124,1125,212.0,0.0,USA,50000000.0,13560960.0,23996,161.0,83.0,915,0.0,12000.0,5000.0,805.0,21130,7.1,Good
1125,1126,128.0,2.0,France,45000000.0,15523168.0,132423,349.0,343.0,15000,2000.0,854.0,766.0,501.0,2507,7.2,Good
1126,1127,106.0,0.0,USA,45000000.0,11146409.0,26551,273.0,106.0,0,208.0,3000.0,1000.0,855.0,6558,6.0,Fair
1127,1128,160.0,0.0,USA,45000000.0,7916887.0,15697,182.0,158.0,0,0.0,23000.0,1000.0,826.0,26982,6.0,Fair
1128,1129,114.0,2.0,China,45000000.0,6565495.0,36455,229.0,189.0,0,611.0,879.0,52.0,10.0,949,7.0,Good
1129,1130,99.0,1.0,USA,40000000.0,15279680.0,48245,154.0,125.0,0,15.0,12000.0,68.0,61.0,12166,5.4,Fair
1130,1131,74.0,2.0,USA,40000000.0,7262288.0,17307,186.0,87.0,892,188.0,11000.0,1000.0,865.0,13917,6.5,Good
1131,1132,139.0,0.0,USA,45000000.0,4584886.0,19114,115.0,115.0,0,179.0,267.0,202.0,50.0,538,6.4,Good
1132,1133,52.0,9.0,France,,,15762,47.0,23.0,17000,,164.0,116.0,114.0,654,8.3,Excellent
1133,1134,103.0,2.0,USA,45000000.0,2154540.0,3803,41.0,24.0,68,170.0,849.0,623.0,269.0,2457,4.9,Fair
1134,1135,101.0,1.0,USA,45000000.0,8129455.0,89568,142.0,152.0,17000,32.0,219.0,141.0,104.0,661,6.3,Good
1135,1136,91.0,0.0,USA,65000000.0,,4377,66.0,12.0,0,11.0,719.0,611.0,500.0,3090,1.7,Bad
1136,1137,130.0,1.0,USA,44500000.0,136019448.0,452465,695.0,656.0,89000,0.0,1000.0,660.0,650.0,3133,7.7,Good
1137,1138,130.0,1.0,USA,44000000.0,183875760.0,213668,270.0,119.0,0,99.0,11000.0,1000.0,812.0,13357,7.8,Good
1138,1139,110.0,1.0,USA,40000000.0,67061228.0,96565,135.0,161.0,0,72.0,18000.0,1000.0,789.0,21554,5.5,Fair
1139,1140,147.0,3.0,USA,44000000.0,53300852.0,154487,259.0,73.0,0,272.0,22000.0,11000.0,893.0,37076,7.5,Good
1140,1141,96.0,0.0,USA,44000000.0,150415432.0,117606,217.0,96.0,0,170.0,13000.0,738.0,668.0,15662,6.4,Good
1141,1142,118.0,1.0,USA,44000000.0,44834712.0,13995,62.0,28.0,353,13.0,23000.0,2000.0,643.0,26907,5.6,Fair
1142,1143,88.0,0.0,USA,2600000.0,84300000.0,90360,147.0,105.0,0,3.0,1000.0,48.0,40.0,1178,7.5,Good
1143,1144,325.0,0.0,USA,44000000.0,1500000.0,9830,189.0,102.0,1000,517.0,12000.0,849.0,678.0,14255,6.8,Good
1144,1145,102.0,1.0,USA,50000000.0,62318875.0,156225,502.0,206.0,0,235.0,956.0,845.0,520.0,2998,6.8,Good
1145,1146,110.0,2.0,USA,40000000.0,5773519.0,28618,91.0,159.0,11000,118.0,11000.0,1000.0,287.0,12876,6.0,Fair
1146,1147,136.0,1.0,USA,43000000.0,51768623.0,73006,297.0,137.0,0,835.0,670.0,370.0,225.0,1801,7.3,Good
1147,1148,103.0,1.0,USA,43000000.0,37035515.0,34597,194.0,116.0,0,84.0,12000.0,10000.0,664.0,23864,6.0,Fair
1148,1149,103.0,1.0,France,45000000.0,24520892.0,85198,303.0,177.0,0,255.0,11000.0,5000.0,5000.0,22383,7.0,Good
1149,1150,90.0,3.0,USA,43000000.0,24430272.0,46158,403.0,99.0,0,16.0,44.0,28.0,16.0,132,5.1,Fair
1150,1151,154.0,0.0,USA,42000000.0,158348400.0,88844,142.0,56.0,0,521.0,10000.0,1000.0,957.0,14244,6.8,Good
1151,1152,99.0,1.0,USA,44000000.0,31136950.0,47364,75.0,117.0,0,23.0,405.0,268.0,135.0,1066,6.5,Good
1152,1153,93.0,0.0,USA,40000000.0,29113588.0,117999,181.0,252.0,16000,165.0,26000.0,956.0,350.0,27834,6.6,Good
1153,1154,109.0,2.0,USA,42000000.0,138447667.0,408302,345.0,375.0,39000,97.0,17000.0,971.0,839.0,19968,7.2,Good
1154,1155,124.0,1.0,UK,42000000.0,116006080.0,203269,602.0,150.0,11000,50.0,8000.0,437.0,427.0,9255,7.0,Good
1155,1156,84.0,0.0,UK,45000000.0,106793915.0,140499,358.0,187.0,0,91.0,579.0,530.0,206.0,1817,7.0,Good
1156,1157,90.0,1.0,USA,42000000.0,87856565.0,106909,268.0,108.0,0,29.0,22000.0,923.0,650.0,24534,5.9,Fair
1157,1158,117.0,1.0,USA,40000000.0,70100000.0,20183,41.0,21.0,0,71.0,723.0,558.0,547.0,3841,5.4,Fair
1158,1159,123.0,7.0,USA,43000000.0,159578352.0,133177,380.0,270.0,24000,176.0,975.0,815.0,749.0,4825,6.6,Good
1159,1160,251.0,2.0,UK,31115000.0,57750000.0,21554,192.0,72.0,0,311.0,940.0,726.0,595.0,2957,7.0,Good
1160,1161,105.0,2.0,USA,42000000.0,45290318.0,74169,112.0,154.0,17000,153.0,4000.0,828.0,491.0,6727,6.5,Good
1161,1162,115.0,1.0,USA,42000000.0,41543207.0,30077,175.0,114.0,893,73.0,11000.0,3000.0,505.0,15571,6.3,Good
1162,1163,122.0,0.0,USA,42000000.0,41252428.0,11453,71.0,27.0,0,0.0,12000.0,592.0,292.0,13716,6.5,Good
1163,1164,119.0,0.0,USA,32000000.0,35228696.0,63677,460.0,166.0,0,89.0,650.0,537.0,395.0,1651,6.5,Good
1164,1165,81.0,1.0,USA,42000000.0,59992760.0,119622,396.0,288.0,0,119.0,468.0,442.0,412.0,2134,5.8,Fair
1165,1166,133.0,0.0,UK,32000000.0,34667015.0,74009,317.0,117.0,0,46.0,683.0,349.0,275.0,2371,6.6,Good
1166,1167,100.0,2.0,USA,42000000.0,37652565.0,91151,283.0,291.0,20000,308.0,10000.0,2000.0,913.0,15369,5.4,Fair
1167,1168,120.0,1.0,USA,42000000.0,24375436.0,42547,265.0,151.0,748,17.0,22000.0,9000.0,808.0,33585,6.1,Good
1168,1169,104.0,0.0,UK,42000000.0,20915465.0,38203,290.0,36.0,0,5.0,5000.0,922.0,687.0,7723,4.0,Bad
1169,1170,122.0,2.0,USA,50000000.0,24127895.0,248123,437.0,168.0,10000,487.0,12000.0,43.0,16.0,12076,7.6,Good
1170,1171,80.0,4.0,China,31000000.0,84961.0,149414,841.0,283.0,0,611.0,5000.0,643.0,576.0,6229,7.9,Good
1171,1172,91.0,1.0,USA,40000000.0,26404753.0,34203,169.0,127.0,19000,30.0,922.0,786.0,497.0,3301,5.3,Fair
1172,1173,112.0,4.0,USA,44000000.0,6105175.0,247020,835.0,293.0,50000,133.0,11000.0,392.0,365.0,12239,6.6,Good
1173,1174,100.0,1.0,New Zealand,45000000.0,5664251.0,22309,102.0,95.0,0,19.0,624.0,489.0,433.0,2056,6.3,Good
1174,1175,30.0,1.0,USA,,,1558,18.0,4.0,455,,870.0,284.0,253.0,1610,7.5,Good
1175,1176,105.0,4.0,France,27000000.0,1260917.0,24657,71.0,213.0,0,0.0,1000.0,172.0,52.0,1342,7.2,Good
1176,1177,110.0,0.0,USA,41000000.0,116724075.0,187181,564.0,119.0,0,161.0,1000.0,418.0,196.0,1954,7.0,Good
1177,1178,101.0,0.0,France,,,590,5.0,9.0,161,326.0,326.0,152.0,6.0,488,4.9,Fair
1178,1179,144.0,1.0,USA,65000000.0,56083966.0,137003,658.0,167.0,0,241.0,13000.0,3000.0,996.0,18761,6.9,Good
1179,1180,108.0,1.0,Hong Kong,41000000.0,22108977.0,29861,132.0,98.0,505,4.0,687.0,312.0,96.0,1134,5.2,Fair
1180,1181,107.0,0.0,USA,40000000.0,293501675.0,704766,2073.0,234.0,14000,0.0,13000.0,3000.0,766.0,17540,8.1,Excellent
1181,1182,102.0,6.0,USA,42000000.0,18600911.0,125198,153.0,258.0,11000,20.0,107.0,81.0,54.0,362,6.6,Good
1182,1183,100.0,0.0,USA,41000000.0,7204138.0,34809,125.0,108.0,11000,64.0,734.0,574.0,296.0,2085,6.2,Good
1183,1184,126.0,0.0,USA,8000000.0,90800000.0,126907,235.0,81.0,0,80.0,668.0,641.0,225.0,2004,7.2,Good
1184,1185,138.0,5.0,USA,40000000.0,150117807.0,358416,751.0,538.0,63000,737.0,34000.0,23000.0,14000.0,83012,7.3,Good
